INDEX,Document,Topic,Name,Top_n_words,Probability,Representative_document
2089,"Os recursos financeiros relativos a programas e projetos de caráter regional, de responsabilidade da União, serão depositados em suas instituições regionais de crédito e por elas aplicados.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.5011937188223645,False
2090,"As taxas de juros reais, nelas incluídas comissões e quaisquer outras remunerações direta ou indiretamente referidas à concessão de crédito, não poderão ser superiores a doze por cento ao ano; a cobrança acima deste limite será conceituada como crime de usura, punido, em todas as suas modalidades, nos termos que a lei determinar.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.4864788949171098,False
2091,"A ordem social tem como base o primado do trabalho, e como objetivo o bem-estar e a justiça sociais.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.4205512454715571,False
2092,"O Estado exercerá a função de planejamento das políticas sociais, assegurada, na forma da lei, a participação da sociedade nos processos de formulação, de monitoramento, de controle e de avaliação dessas políticas.",38,38_politicas_descentralizacao_gestao_administracao,politicas - descentralizacao - gestao - administracao - participacao - forma lei - estado sociedade - esfera - estado exercera - entidades,1.0,False
2093,"A seguridade social compreende um conjunto integrado de ações de iniciativa dos poderes públicos e da sociedade, destinadas a assegurar os direitos relativos à saúde, à previdência e à assistência social.",48,48_social_seguridade social_seguridade_assistencia social,social - seguridade social - seguridade - assistencia social - assistencia - social sera - orcamento seguridade - previdencia - previdencia social - mediante contribuicao,1.0,True
2094,universalidade da cobertura e do atendimento;,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.6284579596401256,False
2095,uniformidade e equivalência dos benefícios e serviços às populações urbanas e rurais;,5,5_agraria_propriedade_rural_reforma agraria,agraria - propriedade - rural - reforma agraria - reforma - urbano - imovel - rurais - fins reforma - urbana,1.0,False
2096,seletividade e distributividade na prestação dos benefícios e serviços;,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.6509133363114259,False
2097,irredutibilidade do valor dos benefícios;,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.6366863996741339,False
2098,eqüidade na forma de participação no custeio;,41,41_sociais_contribuicoes_contribuicoes sociais_pessoal encargos,sociais - contribuicoes - contribuicoes sociais - pessoal encargos - encargos - sociais intervencao - dominio economico - encargos sociais - intervencao dominio - pessoal,0.2986333145712367,False
2099,diversidade da base de financiamento;,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.45189287571944414,False
2100,"caráter democrático e descentralizado da gestão administrativa, com a participação da comunidade, em especial de trabalhadores, empresários e aposentados.",38,38_politicas_descentralizacao_gestao_administracao,politicas - descentralizacao - gestao - administracao - participacao - forma lei - estado sociedade - esfera - estado exercera - entidades,0.5096802250318528,False
2101,"Compete ao poder público, nos termos da lei, organizar a seguridade social, com base nos seguintes objetivos:",48,48_social_seguridade social_seguridade_assistencia social,social - seguridade social - seguridade - assistencia social - assistencia - social sera - orcamento seguridade - previdencia - previdencia social - mediante contribuicao,1.0,True
2102,"a folha de salários e demais rendimentos do trabalho pagos ou creditados, a qualquer título, à pessoa física que lhe preste serviço, mesmo sem vínculo empregatício;",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.07412656690424069,False
2103,a receita ou o faturamento;,18,18_produtos_exterior_industrializados_produtos industrializados,produtos - exterior - industrializados - produtos industrializados - produto - sobre - imposto - exportacoes - sobre produtos - importacao,1.0,False
2104,o lucro;,18,18_produtos_exterior_industrializados_produtos industrializados,produtos - exterior - industrializados - produtos industrializados - produto - sobre - imposto - exportacoes - sobre produtos - importacao,1.0,False
2105,"dos empregadores, incidente sobre a folha de salários, o faturamento e o lucro;",23,23_trabalho_relacoes trabalho_emprego_trabalhador,trabalho - relacoes trabalho - emprego - trabalhador - relacoes - mercado trabalho - emprego condicoes - convencao - jornada - decorrentes relacao,1.0,True
2106,dos trabalhadores;,23,23_trabalho_relacoes trabalho_emprego_trabalhador,trabalho - relacoes trabalho - emprego - trabalhador - relacoes - mercado trabalho - emprego condicoes - convencao - jornada - decorrentes relacao,0.2336679772596562,False
2107,sobre a receita de concursos de prognósticos.,32,32_cargo_publico_concurso_provas,cargo - publico - concurso - provas - comissao - servidores - regime - cargo comissao - concurso publico - previdencia,0.19112316103447927,False
2108,"do importador de bens ou serviços do exterior, ou de quem a lei a ele equiparar.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.2000607302143136,False
2109,"A seguridade social será financiada por toda a sociedade, de forma direta e indireta, nos termos da lei, mediante recursos provenientes dos orçamentos da União, dos Estados, do Distrito Federal e dos Municípios, e das seguintes contribuições sociais:",48,48_social_seguridade social_seguridade_assistencia social,social - seguridade social - seguridade - assistencia social - assistencia - social sera - orcamento seguridade - previdencia - previdencia social - mediante contribuicao,1.0,False
2110,"As receitas dos Estados, do Distrito Federal e dos Municípios destinadas à seguridade social constarão dos respectivos orçamentos, não integrando o orçamento da União.",25,25_nao_despesa_receita_nao podera,nao - despesa - receita - nao podera - pessoal - despesa pessoal - lei nao - ultrapassar - pagamento - podera,0.21023445944251384,False
2111,"A proposta de orçamento da seguridade social será elaborada de forma integrada pelos órgãos responsáveis pela saúde, previdência social e assistência social, tendo em vista as metas e prioridades estabelecidas na lei de diretrizes orçamentárias, assegurada a cada área a gestão de seus recursos.",48,48_social_seguridade social_seguridade_assistencia social,social - seguridade social - seguridade - assistencia social - assistencia - social sera - orcamento seguridade - previdencia - previdencia social - mediante contribuicao,1.0,True
2112,"A pessoa jurídica em débito com o sistema da seguridade social, como estabelecido em lei, não poderá contratar com o poder público nem dele receber benefícios ou incentivos fiscais ou creditícios.",25,25_nao_despesa_receita_nao podera,nao - despesa - receita - nao podera - pessoal - despesa pessoal - lei nao - ultrapassar - pagamento - podera,0.1910519557438823,False
2113,"A lei poderá instituir outras fontes destinadas a garantir a manutenção ou expansão da seguridade social, obedecido o disposto no art. 154, I.",48,48_social_seguridade social_seguridade_assistencia social,social - seguridade social - seguridade - assistencia social - assistencia - social sera - orcamento seguridade - previdencia - previdencia social - mediante contribuicao,1.0,False
2114,"Nenhum benefício ou serviço da seguridade social poderá ser criado, majorado ou estendido sem a correspondente fonte de custeio total.",25,25_nao_despesa_receita_nao podera,nao - despesa - receita - nao podera - pessoal - despesa pessoal - lei nao - ultrapassar - pagamento - podera,0.24613544299463658,False
2115,"As contribuições sociais de que trata este artigo só poderão ser exigidas após decorridos noventa dias da data da publicação da lei que as houver instituído ou modificado, não se lhes aplicando o disposto no art. 150, III, b.",22,22_167_167 167_calamidade_calamidade publica,167 - 167 167 - calamidade - calamidade publica - art - 167 desta - art 167 - publica ambito - desta constituicao - ambito nacional,1.0,True
2116,São isentas de contribuição para a seguridade social as entidades beneficentes de assistência social que atendam às exigências estabelecidas em lei.,48,48_social_seguridade social_seguridade_assistencia social,social - seguridade social - seguridade - assistencia social - assistencia - social sera - orcamento seguridade - previdencia - previdencia social - mediante contribuicao,1.0,False
2117,"O produtor, o parceiro, o meeiro e o arrendatário rurais, o garimpeiro e o pescador artesanal, bem como os respectivos cônjuges, que exerçam suas atividades em regime de economia familiar, sem empregados permanentes, contribuirão para a seguridade social mediante a aplicação de uma alíquota sobre o resultado da comercialização da produção e farão jus aos benefícios nos termos da lei.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.8961113622208012,False
2118,"As contribuições sociais previstas no inciso I deste artigo poderão ter alíquotas ou bases de cálculo diferenciadas, em razão da atividade econômica ou da utilização intensiva de mão-de-obra.",41,41_sociais_contribuicoes_contribuicoes sociais_pessoal encargos,sociais - contribuicoes - contribuicoes sociais - pessoal encargos - encargos - sociais intervencao - dominio economico - encargos sociais - intervencao dominio - pessoal,1.0,False
2119,"A lei definirá os critérios de transferência de recursos para o sistema único de saúde e ações de assistência social da União para os Estados, o Distrito Federal e os Municípios, e dos Estados para os Municípios, observada a respectiva contrapartida de recursos.",42,42_saude_sistema unico_unico saude_unico,saude - sistema unico - unico saude - unico - sistema - agentes - municipios - estados - federal municipios - estados distrito,1.0,True
2120,"É vedada a concessão de remissão ou anistia das contribuições sociais de que tratam os incisos I, a, e II deste artigo, para débitos em montante superior ao fixado em lei complementar.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.39622222044193345,False
2121,"A lei definirá os setores de atividade econômica para os quais as contribuições incidentes na forma dos incisos I, b; e IV do caput, serão não-cumulativas.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.4681037209643043,False
2122,"Aplica-se o disposto no § 12 inclusive na hipótese de substituição gradual, total ou parcial, da contribuição incidente na forma do inciso I, a, pela incidente sobre a receita ou o faturamento.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.7485350196872504,False
2123,"O segurado somente terá reconhecida como tempo de contribuição ao Regime Geral de Previdência Social a competência cuja contribuição seja igual ou superior à contribuição mínima mensal exigida para sua categoria, assegurado o agrupamento de contribuições.",10,10_aposentadoria_contribuicao_tempo_tempo contribuicao,aposentadoria - contribuicao - tempo - tempo contribuicao - previdencia social - previdencia - servidores - proventos - regime - geral previdencia,0.39907164157689623,False
2124,"A saúde é direito de todos e dever do Estado, garantido mediante políticas sociais e econômicas que visem à redução do risco de doença e de outros agravos e ao acesso universal e igualitário às ações e serviços para sua promoção, proteção e recuperação.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.6201516743677578,False
2125,"São de relevância pública as ações e serviços de saúde, cabendo ao poder público dispor, nos termos da lei, sobre sua regulamentação, fiscalização e controle, devendo sua execução ser feita diretamente ou através de terceiros e, também, por pessoa física ou jurídica de direito privado.",1,1_direito_direitos_publicos_pessoa,direito - direitos - publicos - pessoa - assegurado - protecao - radiodifusao - politicos - permissao - concessao permissao,0.0699872403045316,False
2126,"descentralização, com direção única em cada esfera de governo;",38,38_politicas_descentralizacao_gestao_administracao,politicas - descentralizacao - gestao - administracao - participacao - forma lei - estado sociedade - esfera - estado exercera - entidades,1.0,False
2127,"atendimento integral, com prioridade para as atividades preventivas, sem prejuízo dos serviços assistenciais;",30,30_deficiencia_adolescente_atendimento_especializado,deficiencia - adolescente - atendimento - especializado - portadores deficiencia - protecao - menores - portadores - crianca adolescente - crianca,0.04057574143168935,False
2128,participação da comunidade.,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.5162087334575671,False
2129,"As ações e serviços públicos de saúde integram uma rede regionalizada e hierarquizada e constituem um sistema único, organizado de acordo com as seguintes diretrizes:",42,42_saude_sistema unico_unico saude_unico,saude - sistema unico - unico saude - unico - sistema - agentes - municipios - estados - federal municipios - estados distrito,1.0,False
2130,"O sistema único de saúde será financiado, nos termos do art. 195, com recursos do orçamento da seguridade social, da União, dos Estados, do Distrito Federal e dos Municípios, além de outras fontes.",42,42_saude_sistema unico_unico saude_unico,saude - sistema unico - unico saude - unico - sistema - agentes - municipios - estados - federal municipios - estados distrito,0.11371688420603446,False
2131,"no caso da União, na forma definida nos termos da lei complementar prevista no § 3º;",54,54_lei complementar_complementar_complementar cabe_cabe lei,lei complementar - complementar - complementar cabe - cabe lei - cabe - lei - leis - fortunas - compreendidos art - contraditorio especial,1.0,False
2132,"no caso dos Estados e do Distrito Federal, o produto da arrecadação dos impostos a que se refere o art. 155 e dos recursos de que tratam os arts. 157 e 159, inciso I, alínea a, e inciso II, deduzidas as parcelas que forem transferidas aos respectivos Municípios;",4,4_imposto_impostos_inciso_previsto inciso,imposto - impostos - inciso - previsto inciso - contribuinte - previsto - imposto previsto - tributaria - iii - arts,0.06355700915970303,False
2133,"no caso dos Municípios e do Distrito Federal, o produto da arrecadação dos impostos a que se refere o art. 156 e dos recursos de que tratam os arts. 158 e 159, inciso I, alínea b e § 3º.",4,4_imposto_impostos_inciso_previsto inciso,imposto - impostos - inciso - previsto inciso - contribuinte - previsto - imposto previsto - tributaria - iii - arts,0.06015410638559094,False
2134,"A União, os Estados, o Distrito Federal e os Municípios aplicarão, anualmente, em ações e serviços públicos de saúde recursos mínimos derivados da aplicação de percentuais calculados sobre:",42,42_saude_sistema unico_unico saude_unico,saude - sistema unico - unico saude - unico - sistema - agentes - municipios - estados - federal municipios - estados distrito,1.0,True
2135,os percentuais de que trata o § 2º;,33,33_caput_artigo_caput deste_deste artigo,caput - artigo - caput deste - deste artigo - deste - inciso - ii caput - ii - inciso ii - quot,0.1303742753200282,False
2136,"os critérios de rateio dos recursos da União vinculados à saúde destinados aos Estados, ao Distrito Federal e aos Municípios, e dos Estados destinados a seus respectivos Municípios, objetivando a progressiva redução das disparidades regionais;",42,42_saude_sistema unico_unico saude_unico,saude - sistema unico - unico saude - unico - sistema - agentes - municipios - estados - federal municipios - estados distrito,0.2915209777915503,False
2137,"as normas de fiscalização, avaliação e controle das despesas com saúde nas esferas federal, estadual, distrital e municipal;",42,42_saude_sistema unico_unico saude_unico,saude - sistema unico - unico saude - unico - sistema - agentes - municipios - estados - federal municipios - estados distrito,1.0,False
2138,as normas de cálculo do montante a ser aplicado pela União.,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.8940229968049862,False
2139,"Lei complementar, que será reavaliada pelo menos a cada cinco anos, estabelecerá:",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.6633459328160837,False
2140,"Os gestores locais do sistema único de saúde poderão admitir agentes comunitários de saúde e agentes de combate às endemias por meio de processo seletivo público, de acordo com a natureza e complexidade de suas atribuições e requisitos específicos para sua atuação.",42,42_saude_sistema unico_unico saude_unico,saude - sistema unico - unico saude - unico - sistema - agentes - municipios - estados - federal municipios - estados distrito,0.452981118954988,False
2141,Lei federal disporá sobre o regime jurídico e a regulamentação das atividades de agente comunitário de saúde e agente de combate às endemias.,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.8885474285586429,False
2142,"Além das hipóteses previstas no § 1º do art. 41 e no § 4º do art. 169 da Constituição Federal, o servidor que exerça funções equivalentes às de agente comunitário de saúde ou de agente de combate às endemias poderá perder o cargo em caso de descumprimento dos requisitos específicos, fixados em lei, para o seu exercício.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.668232377570112,False
2143,"O vencimento dos agentes comunitários de saúde e dos agentes de combate às endemias fica sob responsabilidade da União, e cabe aos Estados, ao Distrito Federal e aos Municípios estabelecer, além de outros consectários e vantagens, incentivos, auxílios, gratificações e indenizações, a fim de valorizar o trabalho desses profissionais.",42,42_saude_sistema unico_unico saude_unico,saude - sistema unico - unico saude - unico - sistema - agentes - municipios - estados - federal municipios - estados distrito,1.0,False
2144,Os recursos destinados ao pagamento do vencimento dos agentes comunitários de saúde e dos agentes de combate às endemias serão consignados no orçamento geral da União com dotação própria e exclusiva.,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.4854490339340858,False
2145,"O vencimento dos agentes comunitários de saúde e dos agentes de combate às endemias não será inferior a 2 (dois) salários mínimos, repassados pela União aos Municípios, aos Estados e ao Distrito Federal.",42,42_saude_sistema unico_unico saude_unico,saude - sistema unico - unico saude - unico - sistema - agentes - municipios - estados - federal municipios - estados distrito,1.0,True
2146,"Os agentes comunitários de saúde e os agentes de combate às endemias terão também, em razão dos riscos inerentes às funções desempenhadas, aposentadoria especial e, somado aos seus vencimentos, adicional de insalubridade.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.753292573609726,False
2147,"Os recursos financeiros repassados pela União aos Estados, ao Distrito Federal e aos Municípios para pagamento do vencimento ou de qualquer outra vantagem dos agentes comunitários de saúde e dos agentes de combate às endemias não serão objeto de inclusão no cálculo para fins do limite de despesa com pessoal.",25,25_nao_despesa_receita_nao podera,nao - despesa - receita - nao podera - pessoal - despesa pessoal - lei nao - ultrapassar - pagamento - podera,1.0,False
2148,"Lei federal instituirá pisos salariais profissionais nacionais para o enfermeiro, o técnico de enfermagem, o auxiliar de enfermagem e a parteira, a serem observados por pessoas jurídicas de direito público e de direito privado.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.470943455086277,False
2149,"A União, os Estados, o Distrito Federal e os Municípios, até o final do exercício financeiro em que for publicada a lei de que trata o § 12 deste artigo, adequarão a remuneração dos cargos ou dos respectivos planos de carreiras, quando houver, de modo a atender aos pisos estabelecidos para cada categoria profissional.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.5141615297751005,False
2150,"Compete à União, nos termos da lei, prestar assistência financeira complementar aos Estados, ao Distrito Federal e aos Municípios e às entidades filantrópicas, bem como aos prestadores de serviços contratualizados que atendam, no mínimo, 60% (sessenta por cento) de seus pacientes pelo sistema único de saúde, para o cumprimento dos pisos salariais de que trata o § 12 deste artigo.",42,42_saude_sistema unico_unico saude_unico,saude - sistema unico - unico saude - unico - sistema - agentes - municipios - estados - federal municipios - estados distrito,1.0,False
2151,"Os recursos federais destinados aos pagamentos da assistência financeira complementar aos Estados, ao Distrito Federal e aos Municípios e às entidades filantrópicas, bem como aos prestadores de serviços contratualizados que atendam, no mínimo, 60% (sessenta por cento) de seus pacientes pelo sistema único de saúde, para o cumprimento dos pisos salariais de que trata o § 12 deste artigo serão consignados no orçamento geral da União com dotação própria e exclusiva.",42,42_saude_sistema unico_unico saude_unico,saude - sistema unico - unico saude - unico - sistema - agentes - municipios - estados - federal municipios - estados distrito,0.2786759025546217,False
2152,A assistência à saúde é livre à iniciativa privada.,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.8917810874872816,False
2153,"As instituições privadas poderão participar de forma complementar do sistema único de saúde, segundo diretrizes deste, mediante contrato de direito público ou convênio, tendo preferência as entidades filantrópicas e as sem fins lucrativos.",42,42_saude_sistema unico_unico saude_unico,saude - sistema unico - unico saude - unico - sistema - agentes - municipios - estados - federal municipios - estados distrito,1.0,False
2154,É vedada a destinação de recursos públicos para auxílios ou subvenções às instituições privadas com fins lucrativos.,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.5132688257206672,False
2155,"É vedada a participação direta ou indireta de empresas ou capitais estrangeiros na assistência à saúde no País, salvo nos casos previstos em lei.",42,42_saude_sistema unico_unico saude_unico,saude - sistema unico - unico saude - unico - sistema - agentes - municipios - estados - federal municipios - estados distrito,1.0,False
2156,"A lei disporá sobre as condições e os requisitos que facilitem a remoção de órgãos, tecidos e substâncias humanas para fins de transplante, pesquisa e tratamento, bem como a coleta, processamento e transfusão de sangue e seus derivados, sendo vedado todo tipo de comercialização.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.4366952842712283,False
2157,"controlar e fiscalizar procedimentos, produtos e substâncias de interesse para a saúde e participar da produção de medicamentos, equipamentos, imunobiológicos, hemoderivados e outros insumos;",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.5236002920351637,False
2158,"executar as ações de vigilância sanitária e epidemiológica, bem como as de saúde do trabalhador;",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.23282237856337884,False
2159,ordenar a formação de recursos humanos na área de saúde;,8,8_ensino_educacao_ensino fundamental_fundamental,ensino - educacao - ensino fundamental - fundamental - atendimento - obrigatorio - ensino obrigatorio - prioritariamente - escolar - escolas,0.03227411062300758,False
2160,participar da formulação da política e da execução das ações de saneamento básico;,5,5_agraria_propriedade_rural_reforma agraria,agraria - propriedade - rural - reforma agraria - reforma - urbano - imovel - rurais - fins reforma - urbana,0.0844527604228646,False
2161,incrementar em sua área de atuação o desenvolvimento científico e tecnológico;,46,46_pesquisa_inovacao_tecnologia_desenvolvimento cientifico,pesquisa - inovacao - tecnologia - desenvolvimento cientifico - tecnologica - cientifico - cientifica - ciencia - atuacao - promovera incentivara,1.0,False
2162,"fiscalizar e inspecionar alimentos, compreendido o controle de seu teor nutricional, bem como bebidas e águas para consumo humano;",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.5295216621140483,False
2163,"participar do controle e fiscalização da produção, transporte, guarda e utilização de substâncias e produtos psicoativos, tóxicos e radioativos;",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.526155644804081,False
2164,"colaborar na proteção do meio ambiente, nele compreendido o do trabalho.",12,12_minerais_meio ambiente_ambiente_recursos,minerais - meio ambiente - ambiente - recursos - meio - lavra - recursos minerais - aproveitamento - recursos hidricos - recursos naturais,0.17792486585459985,False
2165,"Ao sistema único de saúde compete, além de outras atribuições, nos termos da lei:",42,42_saude_sistema unico_unico saude_unico,saude - sistema unico - unico saude - unico - sistema - agentes - municipios - estados - federal municipios - estados distrito,0.39970773518489494,False
2166,"cobertura dos eventos de doença, invalidez, morte, incluídos os resultantes de acidentes do trabalho, velhice e reclusão;",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.7400034974067504,False
2167,ajuda à manutenção dos dependentes dos segurados de baixa renda;,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.18530825854267907,False
2168,"proteção à maternidade, especialmente à gestante;",30,30_deficiencia_adolescente_atendimento_especializado,deficiencia - adolescente - atendimento - especializado - portadores deficiencia - protecao - menores - portadores - crianca adolescente - crianca,1.0,False
2169,proteção ao trabalhador em situação de desemprego involuntário;,23,23_trabalho_relacoes trabalho_emprego_trabalhador,trabalho - relacoes trabalho - emprego - trabalhador - relacoes - mercado trabalho - emprego condicoes - convencao - jornada - decorrentes relacao,0.2662125876388949,False
2170,"pensão por morte de segurado, homem ou mulher, ao cônjuge ou companheiro e dependentes, obedecido o disposto no § 5º e no art. 202.",10,10_aposentadoria_contribuicao_tempo_tempo contribuicao,aposentadoria - contribuicao - tempo - tempo contribuicao - previdencia social - previdencia - servidores - proventos - regime - geral previdencia,1.0,False
2171,"Os planos de previdência social, mediante contribuição, atenderão, nos termos da lei, a:",48,48_social_seguridade social_seguridade_assistencia social,social - seguridade social - seguridade - assistencia social - assistencia - social sera - orcamento seguridade - previdencia - previdencia social - mediante contribuicao,1.0,False
2172,"com deficiência, previamente submetidos a avaliação biopsicossocial realizada por equipe multiprofissional e interdisciplinar;",30,30_deficiencia_adolescente_atendimento_especializado,deficiencia - adolescente - atendimento - especializado - portadores deficiencia - protecao - menores - portadores - crianca adolescente - crianca,0.047337748270067516,False
2173,"cujas atividades sejam exercidas com efetiva exposição a agentes químicos, físicos e biológicos prejudiciais à saúde, ou associação desses agentes, vedada a caracterização por categoria profissional ou ocupação.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.47599042336478725,False
2174,"Qualquer pessoa poderá participar dos benefícios da previdência social, mediante contribuição na forma dos planos previdenciários.",48,48_social_seguridade social_seguridade_assistencia social,social - seguridade social - seguridade - assistencia social - assistencia - social sera - orcamento seguridade - previdencia - previdencia social - mediante contribuicao,0.2006086128347156,False
2175,"É assegurado o reajustamento dos benefícios para preservar-lhes, em caráter permanente, o valor real, conforme critérios definidos em lei.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.7276459630007275,False
2176,Todos os salários de contribuição considerados no cálculo de benefício serão corrigidos monetariamente.,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.18956038275316667,False
2177,"Os ganhos habituais do empregado, a qualquer título, serão incorporados ao salário para efeito de contribuição previdenciária e conseqüente repercussão em benefícios, nos casos e na forma da lei.",58,58_salario_remuneracao_minimo_consequente repercussao,salario - remuneracao - minimo - consequente repercussao - incorporados salario - titulo serao - salario efeito - efeito contribuicao - repercussao beneficios - previdenciaria consequente,1.0,False
2178,Nenhum benefício que substitua o salário de contribuição ou o rendimento do trabalho do segurado terá valor mensal inferior ao salário mínimo.,25,25_nao_despesa_receita_nao podera,nao - despesa - receita - nao podera - pessoal - despesa pessoal - lei nao - ultrapassar - pagamento - podera,0.21998030200489355,False
2179,A gratificação natalina dos aposentados e pensionistas terá por base o valor dos proventos do mês de dezembro de cada ano.,10,10_aposentadoria_contribuicao_tempo_tempo contribuicao,aposentadoria - contribuicao - tempo - tempo contribuicao - previdencia social - previdencia - servidores - proventos - regime - geral previdencia,0.23740753541165202,False
2180,"trinta e cinco anos de contribuição, se homem, e trinta anos de contribuição, se mulher;",39,39_anos_idade_anos idade_homem,anos - idade - anos idade - homem - mulher - cinco anos - cinco - trinta - sessenta - proventos,1.0,False
2181,"sessenta e cinco anos de idade, se homem, e sessenta anos de idade, se mulher, reduzido em cinco anos o limite para os trabalhadores rurais de ambos os sexos e para os que exerçam suas atividades em regime de economia familiar, nestes incluídos o produtor rural, o garimpeiro e o pescador artesanal.",39,39_anos_idade_anos idade_homem,anos - idade - anos idade - homem - mulher - cinco anos - cinco - trinta - sessenta - proventos,1.0,True
2182,"A previdência social manterá seguro coletivo, de caráter complementar e facultativo, custeado por contribuições adicionais.",48,48_social_seguridade social_seguridade_assistencia social,social - seguridade social - seguridade - assistencia social - assistencia - social sera - orcamento seguridade - previdencia - previdencia social - mediante contribuicao,0.204925841593247,False
2183,É vedado subvenção ou auxílio do poder público às entidades de previdência privada com fins lucrativos.,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.5684906823900964,False
2184,"Para efeito de aposentadoria, é assegurada a contagem recíproca do tempo de contribuição na administração pública e na atividade privada, rural e urbana, hipótese em que os diversos regimes de previdência social se compensarão financeiramente, segundo critérios estabelecidos em lei.",10,10_aposentadoria_contribuicao_tempo_tempo contribuicao,aposentadoria - contribuicao - tempo - tempo contribuicao - previdencia social - previdencia - servidores - proventos - regime - geral previdencia,0.27695143117211013,False
2185,"O tempo de serviço militar exercido nas atividades de que tratam os arts. 42, 142 e 143 e o tempo de contribuição ao Regime Geral de Previdência Social ou a regime próprio de previdência social terão contagem recíproca para fins de inativação militar ou aposentadoria, e a compensação financeira será devida entre as receitas de contribuição referentes aos militares e as receitas de contribuição aos demais regimes.",10,10_aposentadoria_contribuicao_tempo_tempo contribuicao,aposentadoria - contribuicao - tempo - tempo contribuicao - previdencia social - previdencia - servidores - proventos - regime - geral previdencia,0.07776304741277683,False
2186,"Lei disciplinará a cobertura do risco de acidente do trabalho, a ser atendida concorrentemente pelo regime geral de previdência social e pelo setor privado.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.22857353218559417,False
