As empresas públicas e as sociedades de economia mista não poderão gozar de privilégios fiscais não extensivos às do setor privado.$19$empresa mista economia empresas
A lei regulamentará as relações da empresa pública com o Estado e a sociedade.$0$ organização ministério administrativa seguintes
A lei reprimirá o abuso do poder econômico que vise à dominação dos mercados, à eliminação da concorrência e ao aumento arbitrário dos lucros.$-1$lei federal nacional sobre
A lei, sem prejuízo da responsabilidade individual dos dirigentes da pessoa jurídica, estabelecerá a responsabilidade desta, sujeitando-a às punições compatíveis com sua natureza, nos atos praticados contra a ordem econômica e financeira e contra a economia popular.$7$lei nesta casos previstos
Como agente normativo e regulador da atividade econômica, o Estado exercerá, na forma da lei, as funções de fiscalização, incentivo e planejamento, sendo este determinante para o setor público e indicativo para o setor privado.$0$ organização ministério administrativa seguintes
A lei estabelecerá as diretrizes e bases do planejamento do desenvolvimento nacional equilibrado, o qual incorporará e compatibilizará os planos nacionais e regionais de desenvolvimento.$8$diretrizes orçamentárias plurianual anual
A lei apoiará e estimulará o cooperativismo e outras formas de associativismo.$6$cultura culturais tecnologia apoiará
O Estado favorecerá a organização da atividade garimpeira em cooperativas, levando em conta a proteção do meio ambiente e a promoção econômico-social dos garimpeiros.$-1$lei federal nacional sobre
As cooperativas a que se refere o parágrafo anterior terão prioridade na autorização ou concessão para pesquisa e lavra dos recursos e jazidas de minerais garimpáveis, nas áreas onde estejam atuando, e naquelas fixadas de acordo com o art. 21, XXV, na forma da lei.$11$derivados petróleo lavra minerais
Incumbe ao poder público, na forma da lei, diretamente ou sob regime de concessão ou permissão, sempre através de licitação, a prestação de serviços públicos.$19$empresa mista economia empresas
o regime das empresas concessionárias e permissionárias de serviços públicos, o caráter especial de seu contrato e de sua prorrogação, bem como as condições de caducidade, fiscalização e rescisão da concessão ou permissão;$-1$lei federal nacional sobre
os direitos dos usuários;$31$políticos direitos rádio televisão
política tarifária;$-1$lei federal nacional sobre
a obrigação de manter serviço adequado.$0$ organização ministério administrativa seguintes
A lei disporá sobre:$14$sobre disporá legislar impostos
As jazidas, em lavra ou não, e demais recursos minerais e os potenciais de energia hidráulica constituem propriedade distinta da do solo, para efeito de exploração ou aproveitamento, e pertencem à União, garantida ao concessionário a propriedade do produto da lavra.$11$derivados petróleo lavra minerais
A pesquisa e a lavra de recursos minerais e o aproveitamento dos potenciais a que se refere o caput deste artigo somente poderão ser efetuados mediante autorização ou concessão da União, no interesse nacional, por brasileiros ou empresa brasileira de capital nacional, na forma da lei, que estabelecerá as condições específicas quando essas atividades se desenvolverem em faixa de fronteira ou terras indígenas.$11$derivados petróleo lavra minerais
É assegurada participação ao proprietário do solo nos resultados da lavra, na forma e no valor que dispuser a lei.$-1$lei federal nacional sobre
A autorização de pesquisa será sempre por prazo determinado, e as autorizações e concessões previstas neste artigo não poderão ser cedidas ou transferidas, total ou parcialmente, sem prévia anuência do Poder concedente.$-1$lei federal nacional sobre
Não dependerá de autorização ou concessão o aproveitamento do potencial de energia renovável de capacidade reduzida.$11$derivados petróleo lavra minerais
a pesquisa e a lavra das jazidas de petróleo e gás natural e outros hidrocarbonetos fluidos;$11$derivados petróleo lavra minerais
a refinação do petróleo nacional ou estrangeiro;$11$derivados petróleo lavra minerais
a importação e exportação dos produtos e derivados básicos resultantes das atividades previstas nos incisos anteriores;$1$deste aplica disposto desta
o transporte marítimo do petróleo bruto de origem nacional ou de derivados básicos de petróleo produzidos no País, bem assim o transporte, por meio de conduto, de petróleo bruto, seus derivados e gás natural de qualquer origem;$11$derivados petróleo lavra minerais
a pesquisa, a lavra, o enriquecimento, o reprocessamento, a industrialização e o comércio de minérios e minerais nucleares e seus derivados.$11$derivados petróleo lavra minerais
Constituem monopólio da União:$0$ organização ministério administrativa seguintes
O monopólio previsto neste artigo inclui os riscos e resultados decorrentes das atividades nele mencionadas, sendo vedado à União ceder ou conceder qualquer tipo de participação, em espécie ou em valor, na exploração de jazidas de petróleo ou gás natural, ressalvado o disposto no art. 20, § 1º.$-1$lei federal nacional sobre
a garantia do fornecimento dos derivados de petróleo em todo o território nacional;$11$derivados petróleo lavra minerais
as condições de contratação;$-1$lei federal nacional sobre
a estrutura e atribuições do órgão regulador do monopólio da União.$0$ organização ministério administrativa seguintes
A lei a que se refere o § 1º disporá sobre:$14$sobre disporá legislar impostos
A lei disporá sobre o transporte e a utilização de materiais radioativos no território nacional.$14$sobre disporá legislar impostos
diferenciada por produto ou uso;$-1$lei federal nacional sobre
reduzida e restabelecida por ato do Poder Executivo, não se lhe aplicando o disposto no art. 150,III, b;$1$deste aplica disposto desta
a alíquota da contribuição poderá ser:$-1$lei federal nacional sobre
ao pagamento de subsídios a preços ou transporte de álcool combustível, gás natural e seus derivados e derivados de petróleo;$11$derivados petróleo lavra minerais
ao financiamento de projetos ambientais relacionados com a indústria do petróleo e do gás;$11$derivados petróleo lavra minerais
ao financiamento de programas de infra-estrutura de transportes.$15$transporte navegação marítima fluviais
os recursos arrecadados serão destinados:$2$distrito estados municípios federal
A lei que instituir contribuição de intervenção no domínio econômico relativa às atividades de importação ou comercialização de petróleo e seus derivados, gás natural e seus derivados e álcool combustível deverá atender aos seguintes requisitos:$11$derivados petróleo lavra minerais
a ordenação dos transportes aéreo, marítimo e terrestre;$15$transporte navegação marítima fluviais
a predominância dos armadores nacionais e navios de bandeira e registros brasileiros e do país exportador ou importador;$-1$lei federal nacional sobre
o transporte de granéis;$-1$lei federal nacional sobre
a utilização de embarcações de pesca e outras.$15$transporte navegação marítima fluviais
A lei disporá sobre:$14$sobre disporá legislar impostos
A ordenação do transporte internacional cumprirá os acordos firmados pela União, atendido o princípio de reciprocidade.$0$ organização ministério administrativa seguintes
Na ordenação do transporte aquático, a lei estabelecerá as condições em que o transporte de mercadorias na cabotagem e a navegação interior poderão ser feitos por embarcações estrangeiras.$15$transporte navegação marítima fluviais
Serão brasileiros os armadores, os proprietários, os comandantes e dois terços, pelo menos, dos tripulantes de embarcações nacionais.$39$indicados dentre dois saber
A navegação de cabotagem e a interior são privativas de embarcações nacionais, salvo caso de necessidade pública, segundo dispuser a lei.$15$transporte navegação marítima fluviais
A União, os Estados, o Distrito Federal e os Municípios dispensarão às microempresas e às empresas de pequeno porte, assim definidas em lei, tratamento jurídico diferenciado, visando a incentivá-las pela simplificação de suas obrigações administrativas, tributárias, previdenciárias e creditícias, ou pela eliminação ou redução destas por meio de lei.$2$distrito estados municípios federal
A União, os Estados, o Distrito Federal e os Municípios promoverão e incentivarão o turismo como fator de desenvolvimento social e econômico.$6$cultura culturais tecnologia apoiará
O atendimento de requisição de documento ou informação de natureza comercial, feita por autoridade administrativa ou judiciária estrangeira, a pessoa física ou jurídica residente ou domiciliada no País dependerá de autorização do Poder competente.$-1$lei federal nacional sobre
A política de desenvolvimento urbano, executada pelo poder público municipal, conforme diretrizes gerais fixadas em lei, tem por objetivo ordenar o pleno desenvolvimento das funções sociais da cidade e garantir o bem-estar de seus habitantes.$0$ organização ministério administrativa seguintes
O plano diretor, aprovado pela Câmara Municipal, obrigatório para cidades com mais de vinte mil habitantes, é o instrumento básico da política de desenvolvimento e de expansão urbana.$18$000 habitantes mil milhões
A propriedade urbana cumpre sua função social quando atende às exigências fundamentais de ordenação da cidade expressas no plano diretor.$0$ organização ministério administrativa seguintes
As desapropriações de imóveis urbanos serão feitas com prévia e justa indenização em dinheiro.$-1$lei federal nacional sobre
parcelamento ou edificação compulsórios;$-1$lei federal nacional sobre
imposto sobre a propriedade predial e territorial urbana progressivo no tempo;$-1$lei federal nacional sobre
desapropriação com pagamento mediante títulos da dívida pública de emissão previamente aprovada pelo Senado Federal, com prazo de resgate de até dez anos, em parcelas anuais, iguais e sucessivas, assegurados o valor real da indenização e os juros legais.$23$obrigações débitos precatórios valor
É facultado ao poder público municipal, mediante lei específica para área incluída no plano diretor, exigir, nos termos da lei federal, do proprietário do solo urbano não edificado, subutilizado ou não utilizado que promova seu adequado aproveitamento, sob pena, sucessivamente, de:$25$agrária reforma proprietário terras
Aquele que possuir como sua área urbana de até duzentos e cinqüenta metros quadrados, por cinco anos, ininterruptamente e sem oposição, utilizando-a para sua moradia ou de sua família, adquirir-lhe-á o domínio, desde que não seja proprietário de outro imóvel urbano ou rural.$-1$lei federal nacional sobre
O título de domínio e a concessão de uso serão conferidos ao homem ou à mulher, ou a ambos, independentemente do estado civil.$-1$lei federal nacional sobre
Esse direito não será reconhecido ao mesmo possuidor mais de uma vez.$-1$lei federal nacional sobre
Os imóveis públicos não serão adquiridos por usucapião.$25$agrária reforma proprietário terras
Compete à União desapropriar por interesse social, para fins de reforma agrária, o imóvel rural que não esteja cumprindo sua função social, mediante prévia e justa indenização em títulos da dívida agrária, com cláusula de preservação do valor real, resgatáveis no prazo de até vinte anos, a partir do segundo ano de sua emissão, e cuja utilização será definida em lei.$25$agrária reforma proprietário terras
As benfeitorias úteis e necessárias serão indenizadas em dinheiro.$-1$lei federal nacional sobre
O decreto que declarar o imóvel como de interesse social, para fins de reforma agrária, autoriza a União a propor a ação de desapropriação.$25$agrária reforma proprietário terras
Cabe à lei complementar estabelecer procedimento contraditório especial, de rito sumário, para o processo judicial de desapropriação.$-1$lei federal nacional sobre
O orçamento fixará anualmente o volume total de títulos da dívida agrária, assim como o montante de recursos para atender ao programa de reforma agrária no exercício.$25$agrária reforma proprietário terras
São isentas de impostos federais, estaduais e municipais as operações de transferência de imóveis desapropriados para fins de reforma agrária.$25$agrária reforma proprietário terras
a pequena e média propriedade rural, assim definida em lei, desde que seu proprietário não possua outra;$25$agrária reforma proprietário terras
a propriedade produtiva.$-1$lei federal nacional sobre
São insuscetíveis de desapropriação para fins de reforma agrária:$25$agrária reforma proprietário terras
A lei garantirá tratamento especial à propriedade produtiva e fixará normas para o cumprimento dos requisitos relativos a sua função social.$0$ organização ministério administrativa seguintes
aproveitamento racional e adequado;$26$ambiente artístico meio histórico
utilização adequada dos recursos naturais disponíveis e preservação do meio ambiente;$26$ambiente artístico meio histórico
observância das disposições que regulam as relações de trabalho;$0$ organização ministério administrativa seguintes
exploração que favoreça o bem-estar dos proprietários e dos trabalhadores.$-1$lei federal nacional sobre
A função social é cumprida quando a propriedade rural atende, simultaneamente, segundo critérios e graus de exigência estabelecidos em lei, aos seguintes requisitos:$0$ organização ministério administrativa seguintes
os instrumentos creditícios e fiscais;$30$ crédito câmbio emissão operações
os preços compatíveis com os custos de produção e a garantia de comercialização;$8$diretrizes orçamentárias plurianual anual
o incentivo à pesquisa e à tecnologia;$6$cultura culturais tecnologia apoiará
a assistência técnica e extensão rural;$-1$lei federal nacional sobre
o seguro agrícola;$-1$lei federal nacional sobre
o cooperativismo;$-1$lei federal nacional sobre
a eletrificação rural e irrigação;$-1$lei federal nacional sobre
a habitação para o trabalhador rural.$-1$lei federal nacional sobre
A política agrícola será planejada e executada na forma da lei, com a participação efetiva do setor de produção, envolvendo produtores e trabalhadores rurais, bem como dos setores de comercialização, de armazenamento e de transportes, levando em conta, especialmente:$25$agrária reforma proprietário terras
Incluem-se no planejamento agrícola as atividades agroindustriais, agropecuárias, pesqueiras e florestais.$-1$lei federal nacional sobre
Serão compatibilizadas as ações de política agrícola e de reforma agrária.$25$agrária reforma proprietário terras
A destinação de terras públicas e devolutas será compatibilizada com a política agrícola e com o plano nacional de reforma agrária.$25$agrária reforma proprietário terras
A alienação ou a concessão, a qualquer título, de terras públicas com área superior a dois mil e quinhentos hectares a pessoa física ou jurídica, ainda que por interposta pessoa, dependerá de prévia aprovação do Congresso Nacional.$25$agrária reforma proprietário terras
Excetuam-se do disposto no parágrafo anterior as alienações ou as concessões de terras públicas para fins de reforma agrária.$25$agrária reforma proprietário terras
Os beneficiários da distribuição de imóveis rurais pela reforma agrária receberão títulos de domínio ou de concessão de uso, inegociáveis pelo prazo de dez anos.$25$agrária reforma proprietário terras
O título de domínio e a concessão de uso serão conferidos ao homem ou à mulher, ou a ambos, independentemente do estado civil, nos termos e condições previstos em lei.$-1$lei federal nacional sobre
A lei regulará e limitará a aquisição ou o arrendamento de propriedade rural por pessoa física ou jurídica estrangeira e estabelecerá os casos que dependerão de autorização do Congresso Nacional.$-1$lei federal nacional sobre
Aquele que, não sendo proprietário de imóvel rural ou urbano, possua como seu, por cinco anos ininterruptos, sem oposição, área de terra, em zona rural, não superior a cinqüenta hectares, tornando-a produtiva por seu trabalho ou de sua família, tendo nela sua moradia, adquirir-lhe-á a propriedade.$25$agrária reforma proprietário terras
Os imóveis públicos não serão adquiridos por usucapião.$25$agrária reforma proprietário terras
a autorização para o funcionamento das instituições financeiras, assegurado às instituições bancárias oficiais e privadas acesso a todos os instrumentos do mercado financeiro bancário, sendo vedada a essas instituições a participação em atividades não previstas na autorização de que trata este inciso;$30$ crédito câmbio emissão operações
autorização e funcionamento dos estabelecimentos de seguro, previdência e capitalização, bem como do órgão oficial fiscalizador e do órgão oficial ressegurador;$0$ organização ministério administrativa seguintes
os interesses nacionais;$20$ polícia ferroviária rodoviária anistia
os acordos internacionais;$-1$lei federal nacional sobre
as condições para a participação do capital estrangeiro nas instituições a que se referem os incisos anteriores, tendo em vista, especialmente:$1$deste aplica disposto desta
a organização, o funcionamento e as atribuições do Banco Central e demais instituições financeiras públicas e privadas;$-1$lei federal nacional sobre
os requisitos para a designação de membros da diretoria do Banco Central e demais instituições financeiras, bem como seus impedimentos após o exercício do cargo;$-1$lei federal nacional sobre
a criação de fundo ou seguro, com o objetivo de proteger a economia popular, garantindo créditos, aplicações e depósitos até determinado valor, vedada a participação de recursos da União;$30$ crédito câmbio emissão operações
os critérios restritivos da transferência de poupança de regiões com renda inferior à média nacional para outras de maior desenvolvimento;$-1$lei federal nacional sobre
o funcionamento das cooperativas de crédito e os requisitos para que possam ter condições de operacionalidade e estruturação próprias das instituições financeiras.$-1$lei federal nacional sobre
O sistema financeiro nacional, estruturado de forma a promover o desenvolvimento equilibrado do País e a servir aos interesses da coletividade, será regulado em lei complementar, que disporá, inclusive, sobre:$-1$lei federal nacional sobre
A autorização a que se referem os incisos I e II será inegociável e intransferível, permitida a transmissão do controle da pessoa jurídica titular, e concedida sem ônus, na forma da lei do sistema financeiro nacional, a pessoa jurídica cujos diretores tenham capacidade técnica e reputação ilibada, e que comprove capacidade econômica compatível com o empreendimento.$1$deste aplica disposto desta
Os recursos financeiros relativos a programas e projetos de caráter regional, de responsabilidade da União, serão depositados em suas instituições regionais de crédito e por elas aplicados.$-1$lei federal nacional sobre
As taxas de juros reais, nelas incluídas comissões e quaisquer outras remunerações direta ou indiretamente referidas à concessão de crédito, não poderão ser superiores a doze por cento ao ano; a cobrança acima deste limite será conceituada como crime de usura, punido, em todas as suas modalidades, nos termos que a lei determinar.$-1$lei federal nacional sobre
A ordem social tem como base o primado do trabalho, e como objetivo o bem-estar e a justiça sociais.$0$ organização ministério administrativa seguintes
O Estado exercerá a função de planejamento das políticas sociais, assegurada, na forma da lei, a participação da sociedade nos processos de formulação, de monitoramento, de controle e de avaliação dessas políticas.$0$ organização ministério administrativa seguintes
A seguridade social compreende um conjunto integrado de ações de iniciativa dos poderes públicos e da sociedade, destinadas a assegurar os direitos relativos à saúde, à previdência e à assistência social.$5$ensino educação fundamental escolar
universalidade da cobertura e do atendimento;$28$deficiência integração portadoras portador
uniformidade e equivalência dos benefícios e serviços às populações urbanas e rurais;$-1$lei federal nacional sobre
seletividade e distributividade na prestação dos benefícios e serviços;$28$deficiência integração portadoras portador
irredutibilidade do valor dos benefícios;$-1$lei federal nacional sobre
eqüidade na forma de participação no custeio;$-1$lei federal nacional sobre
diversidade da base de financiamento;$6$cultura culturais tecnologia apoiará
caráter democrático e descentralizado da gestão administrativa, com a participação da comunidade, em especial de trabalhadores, empresários e aposentados.$-1$lei federal nacional sobre
Compete ao poder público, nos termos da lei, organizar a seguridade social, com base nos seguintes objetivos:$0$ organização ministério administrativa seguintes
a folha de salários e demais rendimentos do trabalho pagos ou creditados, a qualquer título, à pessoa física que lhe preste serviço, mesmo sem vínculo empregatício;$40$ natureza benefícios ativos recursos
a receita ou o faturamento;$-1$lei federal nacional sobre
o lucro;$-1$lei federal nacional sobre
dos empregadores, incidente sobre a folha de salários, o faturamento e o lucro;$36$sobre renda bens qualquer
dos trabalhadores;$-1$lei federal nacional sobre
sobre a receita de concursos de prognósticos.$-1$lei federal nacional sobre
do importador de bens ou serviços do exterior, ou de quem a lei a ele equiparar.$-1$lei federal nacional sobre
A seguridade social será financiada por toda a sociedade, de forma direta e indireta, nos termos da lei, mediante recursos provenientes dos orçamentos da União, dos Estados, do Distrito Federal e dos Municípios, e das seguintes contribuições sociais:$17$direta indireta administração fundações
As receitas dos Estados, do Distrito Federal e dos Municípios destinadas à seguridade social constarão dos respectivos orçamentos, não integrando o orçamento da União.$2$distrito estados municípios federal
A proposta de orçamento da seguridade social será elaborada de forma integrada pelos órgãos responsáveis pela saúde, previdência social e assistência social, tendo em vista as metas e prioridades estabelecidas na lei de diretrizes orçamentárias, assegurada a cada área a gestão de seus recursos.$-1$lei federal nacional sobre
A pessoa jurídica em débito com o sistema da seguridade social, como estabelecido em lei, não poderá contratar com o poder público nem dele receber benefícios ou incentivos fiscais ou creditícios.$-1$lei federal nacional sobre
A lei poderá instituir outras fontes destinadas a garantir a manutenção ou expansão da seguridade social, obedecido o disposto no art. 154, I.$-1$lei federal nacional sobre
Nenhum benefício ou serviço da seguridade social poderá ser criado, majorado ou estendido sem a correspondente fonte de custeio total.$40$ natureza benefícios ativos recursos
As contribuições sociais de que trata este artigo só poderão ser exigidas após decorridos noventa dias da data da publicação da lei que as houver instituído ou modificado, não se lhes aplicando o disposto no art. 150, III, b.$12$dias prazo quatro congresso
São isentas de contribuição para a seguridade social as entidades beneficentes de assistência social que atendam às exigências estabelecidas em lei.$-1$lei federal nacional sobre
O produtor, o parceiro, o meeiro e o arrendatário rurais, o garimpeiro e o pescador artesanal, bem como os respectivos cônjuges, que exerçam suas atividades em regime de economia familiar, sem empregados permanentes, contribuirão para a seguridade social mediante a aplicação de uma alíquota sobre o resultado da comercialização da produção e farão jus aos benefícios nos termos da lei.$-1$lei federal nacional sobre
As contribuições sociais previstas no inciso I deste artigo poderão ter alíquotas ou bases de cálculo diferenciadas, em razão da atividade econômica ou da utilização intensiva de mão-de-obra.$-1$lei federal nacional sobre
A lei definirá os critérios de transferência de recursos para o sistema único de saúde e ações de assistência social da União para os Estados, o Distrito Federal e os Municípios, e dos Estados para os Municípios, observada a respectiva contrapartida de recursos.$2$distrito estados municípios federal
É vedada a concessão de remissão ou anistia das contribuições sociais de que tratam os incisos I, a, e II deste artigo, para débitos em montante superior ao fixado em lei complementar.$1$deste aplica disposto desta
A lei definirá os setores de atividade econômica para os quais as contribuições incidentes na forma dos incisos I, b; e IV do caput, serão não-cumulativas.$1$deste aplica disposto desta
Aplica-se o disposto no § 12 inclusive na hipótese de substituição gradual, total ou parcial, da contribuição incidente na forma do inciso I, a, pela incidente sobre a receita ou o faturamento.$-1$lei federal nacional sobre
O segurado somente terá reconhecida como tempo de contribuição ao Regime Geral de Previdência Social a competência cuja contribuição seja igual ou superior à contribuição mínima mensal exigida para sua categoria, assegurado o agrupamento de contribuições.$27$contribuição benefício valor remuneração
A saúde é direito de todos e dever do Estado, garantido mediante políticas sociais e econômicas que visem à redução do risco de doença e de outros agravos e ao acesso universal e igualitário às ações e serviços para sua promoção, proteção e recuperação.$-1$lei federal nacional sobre
São de relevância pública as ações e serviços de saúde, cabendo ao poder público dispor, nos termos da lei, sobre sua regulamentação, fiscalização e controle, devendo sua execução ser feita diretamente ou através de terceiros e, também, por pessoa física ou jurídica de direito privado.$0$ organização ministério administrativa seguintes
descentralização, com direção única em cada esfera de governo;$0$ organização ministério administrativa seguintes
atendimento integral, com prioridade para as atividades preventivas, sem prejuízo dos serviços assistenciais;$28$deficiência integração portadoras portador
participação da comunidade.$-1$lei federal nacional sobre
As ações e serviços públicos de saúde integram uma rede regionalizada e hierarquizada e constituem um sistema único, organizado de acordo com as seguintes diretrizes:$0$ organização ministério administrativa seguintes
O sistema único de saúde será financiado, nos termos do art. 195, com recursos do orçamento da seguridade social, da União, dos Estados, do Distrito Federal e dos Municípios, além de outras fontes.$-1$lei federal nacional sobre
no caso da União, na forma definida nos termos da lei complementar prevista no § 3º;$7$lei nesta casos previstos
no caso dos Estados e do Distrito Federal, o produto da arrecadação dos impostos a que se refere o art. 155 e dos recursos de que tratam os arts. 157 e 159, inciso I, alínea a, e inciso II, deduzidas as parcelas que forem transferidas aos respectivos Municípios;$2$distrito estados municípios federal
no caso dos Municípios e do Distrito Federal, o produto da arrecadação dos impostos a que se refere o art. 156 e dos recursos de que tratam os arts. 158 e 159, inciso I, alínea b e § 3º.$2$distrito estados municípios federal
A União, os Estados, o Distrito Federal e os Municípios aplicarão, anualmente, em ações e serviços públicos de saúde recursos mínimos derivados da aplicação de percentuais calculados sobre:$2$distrito estados municípios federal
os percentuais de que trata o § 2º;$1$deste aplica disposto desta
os critérios de rateio dos recursos da União vinculados à saúde destinados aos Estados, ao Distrito Federal e aos Municípios, e dos Estados destinados a seus respectivos Municípios, objetivando a progressiva redução das disparidades regionais;$2$distrito estados municípios federal
as normas de fiscalização, avaliação e controle das despesas com saúde nas esferas federal, estadual, distrital e municipal;$0$ organização ministério administrativa seguintes
as normas de cálculo do montante a ser aplicado pela União.$-1$lei federal nacional sobre
Lei complementar, que será reavaliada pelo menos a cada cinco anos, estabelecerá:$0$ organização ministério administrativa seguintes
Os gestores locais do sistema único de saúde poderão admitir agentes comunitários de saúde e agentes de combate às endemias por meio de processo seletivo público, de acordo com a natureza e complexidade de suas atribuições e requisitos específicos para sua atuação.$-1$lei federal nacional sobre
Lei federal disporá sobre o regime jurídico e a regulamentação das atividades de agente comunitário de saúde e agente de combate às endemias.$-1$lei federal nacional sobre
Além das hipóteses previstas no § 1º do art. 41 e no § 4º do art. 169 da Constituição Federal, o servidor que exerça funções equivalentes às de agente comunitário de saúde ou de agente de combate às endemias poderá perder o cargo em caso de descumprimento dos requisitos específicos, fixados em lei, para o seu exercício.$1$deste aplica disposto desta
O vencimento dos agentes comunitários de saúde e dos agentes de combate às endemias fica sob responsabilidade da União, e cabe aos Estados, ao Distrito Federal e aos Municípios estabelecer, além de outros consectários e vantagens, incentivos, auxílios, gratificações e indenizações, a fim de valorizar o trabalho desses profissionais.$0$ organização ministério administrativa seguintes
Os recursos destinados ao pagamento do vencimento dos agentes comunitários de saúde e dos agentes de combate às endemias serão consignados no orçamento geral da União com dotação própria e exclusiva.$-1$lei federal nacional sobre
O vencimento dos agentes comunitários de saúde e dos agentes de combate às endemias não será inferior a 2 (dois) salários mínimos, repassados pela União aos Municípios, aos Estados e ao Distrito Federal.$27$contribuição benefício valor remuneração
Os agentes comunitários de saúde e os agentes de combate às endemias terão também, em razão dos riscos inerentes às funções desempenhadas, aposentadoria especial e, somado aos seus vencimentos, adicional de insalubridade.$0$ organização ministério administrativa seguintes
Os recursos financeiros repassados pela União aos Estados, ao Distrito Federal e aos Municípios para pagamento do vencimento ou de qualquer outra vantagem dos agentes comunitários de saúde e dos agentes de combate às endemias não serão objeto de inclusão no cálculo para fins do limite de despesa com pessoal.$2$distrito estados municípios federal
Lei federal instituirá pisos salariais profissionais nacionais para o enfermeiro, o técnico de enfermagem, o auxiliar de enfermagem e a parteira, a serem observados por pessoas jurídicas de direito público e de direito privado.$27$contribuição benefício valor remuneração
A União, os Estados, o Distrito Federal e os Municípios, até o final do exercício financeiro em que for publicada a lei de que trata o § 12 deste artigo, adequarão a remuneração dos cargos ou dos respectivos planos de carreiras, quando houver, de modo a atender aos pisos estabelecidos para cada categoria profissional.$2$distrito estados municípios federal
Compete à União, nos termos da lei, prestar assistência financeira complementar aos Estados, ao Distrito Federal e aos Municípios e às entidades filantrópicas, bem como aos prestadores de serviços contratualizados que atendam, no mínimo, 60% (sessenta por cento) de seus pacientes pelo sistema único de saúde, para o cumprimento dos pisos salariais de que trata o § 12 deste artigo.$2$distrito estados municípios federal
Os recursos federais destinados aos pagamentos da assistência financeira complementar aos Estados, ao Distrito Federal e aos Municípios e às entidades filantrópicas, bem como aos prestadores de serviços contratualizados que atendam, no mínimo, 60% (sessenta por cento) de seus pacientes pelo sistema único de saúde, para o cumprimento dos pisos salariais de que trata o § 12 deste artigo serão consignados no orçamento geral da União com dotação própria e exclusiva.$2$distrito estados municípios federal
A assistência à saúde é livre à iniciativa privada.$-1$lei federal nacional sobre
As instituições privadas poderão participar de forma complementar do sistema único de saúde, segundo diretrizes deste, mediante contrato de direito público ou convênio, tendo preferência as entidades filantrópicas e as sem fins lucrativos.$-1$lei federal nacional sobre
É vedada a destinação de recursos públicos para auxílios ou subvenções às instituições privadas com fins lucrativos.$40$ natureza benefícios ativos recursos
É vedada a participação direta ou indireta de empresas ou capitais estrangeiros na assistência à saúde no País, salvo nos casos previstos em lei.$7$lei nesta casos previstos
A lei disporá sobre as condições e os requisitos que facilitem a remoção de órgãos, tecidos e substâncias humanas para fins de transplante, pesquisa e tratamento, bem como a coleta, processamento e transfusão de sangue e seus derivados, sendo vedado todo tipo de comercialização.$-1$lei federal nacional sobre
controlar e fiscalizar procedimentos, produtos e substâncias de interesse para a saúde e participar da produção de medicamentos, equipamentos, imunobiológicos, hemoderivados e outros insumos;$-1$lei federal nacional sobre
executar as ações de vigilância sanitária e epidemiológica, bem como as de saúde do trabalhador;$-1$lei federal nacional sobre
ordenar a formação de recursos humanos na área de saúde;$28$deficiência integração portadoras portador
participar da formulação da política e da execução das ações de saneamento básico;$-1$lei federal nacional sobre
incrementar em sua área de atuação o desenvolvimento científico e tecnológico;$6$cultura culturais tecnologia apoiará
fiscalizar e inspecionar alimentos, compreendido o controle de seu teor nutricional, bem como bebidas e águas para consumo humano;$-1$lei federal nacional sobre
participar do controle e fiscalização da produção, transporte, guarda e utilização de substâncias e produtos psicoativos, tóxicos e radioativos;$-1$lei federal nacional sobre
colaborar na proteção do meio ambiente, nele compreendido o do trabalho.$26$ambiente artístico meio histórico
Ao sistema único de saúde compete, além de outras atribuições, nos termos da lei:$0$ organização ministério administrativa seguintes
cobertura dos eventos de doença, invalidez, morte, incluídos os resultantes de acidentes do trabalho, velhice e reclusão;$-1$lei federal nacional sobre
ajuda à manutenção dos dependentes dos segurados de baixa renda;$-1$lei federal nacional sobre
proteção à maternidade, especialmente à gestante;$5$ensino educação fundamental escolar
proteção ao trabalhador em situação de desemprego involuntário;$-1$lei federal nacional sobre
pensão por morte de segurado, homem ou mulher, ao cônjuge ou companheiro e dependentes, obedecido o disposto no § 5º e no art. 202.$-1$lei federal nacional sobre
Os planos de previdência social, mediante contribuição, atenderão, nos termos da lei, a:$-1$lei federal nacional sobre
com deficiência, previamente submetidos a avaliação biopsicossocial realizada por equipe multiprofissional e interdisciplinar;$28$deficiência integração portadoras portador
cujas atividades sejam exercidas com efetiva exposição a agentes químicos, físicos e biológicos prejudiciais à saúde, ou associação desses agentes, vedada a caracterização por categoria profissional ou ocupação.$-1$lei federal nacional sobre
Qualquer pessoa poderá participar dos benefícios da previdência social, mediante contribuição na forma dos planos previdenciários.$-1$lei federal nacional sobre
É assegurado o reajustamento dos benefícios para preservar-lhes, em caráter permanente, o valor real, conforme critérios definidos em lei.$27$contribuição benefício valor remuneração
Todos os salários de contribuição considerados no cálculo de benefício serão corrigidos monetariamente.$27$contribuição benefício valor remuneração
Os ganhos habituais do empregado, a qualquer título, serão incorporados ao salário para efeito de contribuição previdenciária e conseqüente repercussão em benefícios, nos casos e na forma da lei.$-1$lei federal nacional sobre
Nenhum benefício que substitua o salário de contribuição ou o rendimento do trabalho do segurado terá valor mensal inferior ao salário mínimo.$27$contribuição benefício valor remuneração
